_id,job_url,benefits[0],benefits[1],benefits[2],benefits[3],benefits[4],benefits[5],benefits[6],benefits[7],benefits[8],benefits[9],benefits[10],benefits[11],benefits[12],benefits[13],benefits[14],company,crawl_at,deadline,employment_type,experience,industry,job_description[0],job_description[1],job_description[2],job_description[3],job_description[4],job_description[5],job_description[6],job_description[7],job_description[8],job_description[9],job_description[10],job_description[11],job_description[12],job_description[13],job_description[14],job_description[15],job_description[16],job_description[17],job_description[18],job_description[19],job_description[20],job_description[21],job_description[22],job_description[23],job_description[24],job_description[25],job_description[26],job_description[27],job_description[28],job_description[29],job_description[30],job_description[31],job_requirement[0],job_requirement[1],job_requirement[2],job_requirement[3],job_requirement[4],job_requirement[5],job_requirement[6],job_requirement[7],job_requirement[8],job_requirement[9],job_requirement[10],job_requirement[11],job_requirement[12],job_requirement[13],job_requirement[14],job_requirement[15],job_requirement[16],job_requirement[17],job_requirement[18],job_requirement[19],job_requirement[20],job_requirement[21],job_requirement[22],job_requirement[23],job_requirement[24],job_requirement[25],job_requirement[26],job_requirement[27],job_requirement[28],job_requirement[29],job_requirement[30],job_requirement[31],job_requirement[32],job_requirement[33],job_requirement[34],job_requirement[35],job_requirement[36],level,location[0],location[1],location[2],other_info[0],other_info[1],other_info[2],other_info[3],other_info[4],other_info[5],other_info[6],other_info[7],other_info[8],other_info[9],other_info[10],salary,skills[0],skills[1],skills[2],skills[3],skills[4],skills[5],skills[6],skills[7],skills[8],skills[9],skills[10],skills[11],skills[12],skills[13],skills[14],skills[15],skills[16],skills[17],skills[18],skills[19],skills[20],skills[21],skills[22],skills[23],skills[24],skills[25],skills[26],source,title,updated_at
69480b47cb490f02d21a396c,https://careerviet.vn/vi/tim-viec-lam/it-helpdesk.35C59F83.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,CÔNG TY TNHH THIỀN,2025-12-21T21:59:19.160Z,01/01/2026,Nhân viên chính thức,3 - 5 Năm,CNTT - Phần cứng / Mạng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trưởng nhóm / Giám sát,Hà Nội,,,Bằng cấp: Đại học,Giới tính: Nam,Độ tuổi: 30 - 40,"Lương: 800 - 1,100 USD",,,,,,,,"800 - 1,100 USD",technical assistant,service engineer,nhân viên hỗ trợ kỹ thuật,it support assistant,it support,it helpdesk,,,,,,,,,,,,,,,,,,,,,,careerviet,IT Helpdesk,03/12/2025
69480b47cb490f02d21a396d,https://careerviet.vn/vi/tim-viec-lam/it-risk-compliance-chief.35C59F6F.html,Chế độ bảo hiểm,Phụ cấp,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,,,Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS,2025-12-21T21:59:19.839Z,01/01/2026,Nhân viên chính thức,3 - 5 Năm,"Tài chính / Đầu tư , CNTT - Phần mềm , Luật / Pháp lý",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trưởng nhóm / Giám sát,Hồ Chí Minh,,,Bằng cấp: Đại học,Thời gian thử việc: Full salary during the training and probation,Độ tuổi: 24 - 30,"Thời gian làm việc: Working time: 8:30 - 17:30, from Monday - Friday",Phúc lợi:- Participating Social Insurance with full wages- Accident Insurance 24/24 is bought at the first working day- Added bonus at the end of year,Ngày nghỉ:12 annual leave days/ year and added up to seniority,Lương: 20 Tr - 25 Tr VND,,,,,20 Tr - 25 Tr VND,,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,IT Risk & Compliance Chief,03/12/2025
69480b48cb490f02d21a396e,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tuyen-dung-khoi-cong-nghe-r-d-ky-thuat-it-talent-acquisition-specialist.35C59FAB.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,Tập Đoàn Karofi Holding,2025-12-21T21:59:20.339Z,01/01/2026,Nhân viên chính thức,3 - 8 Năm,"CNTT - Phần mềm , Nhân sự , Sản xuất / Vận hành sản xuất","Triển khai Tuyển dụng nhằm đáp ứng nhu cầu của Tập đoàn và các đơn vị thành viên về các vị trí khối Công nghệ (IT - Công nghệ thông tin, R&D Nghiên cứu phát triển sản phẩm, Sản xuất các sản phẩm điện tử - điện gia dụng…)","Làm việc với các cấp quản lý để hiểu rõ về chân dung ứng viên phù hợp: Mô tả công việc, tiêu chí tuyển dụng, các yêu cầu đặc biệt,…",Tạo nguồn & phát triển Data ứng viên,"Phỏng vấn, đánh giá và tổ chức các bước tuyển dụng theo Quy trình Tuyển dụng","Thực hiện các thủ tục theo Quy trình Tiếp đón và Hỗ trợ Nhân sự mới, cùng các công việc liên quan khác",Phát triển thương hiệu tuyển dụng,Lập kế hoạch và báo cáo theo qui định.,Thu nhập thỏa thuận theo năng lực ứng viên (15 - 18 triệu VNĐ),"Thưởng thưởng thành tích, thưởng cuối năm theo hiệu quả.",Cơ hội thử sức với đa dạng các mảng tuyển dụng:,Công ty trang bị laptop & các phương tiện làm việc,"Môi trường làm việc tự chủ, linh hoạt và thân thiện. Quy mô ~2000 Nhân sự.",Khả năng thăng tiến nhanh chóng dựa trên kết quả làm việc.,"Chế độ nghỉ phép năm, nghỉ mát, teambuilding, bảo hiểm xã hội và bảo hiểm y tế theo quy định của pháp luật.","Thời gian làm việc: 8h00 - 17h00, nghỉ 02 Thứ Bảy và các ngày Chủ nhật trong tháng.","Văn phòng làm việc: Phường Định Công (Hoàng Mai), Hà Nội.",,,,,,,,,,,,,,,,,"Tốt nghiệp Đại học, chuyên ngành Quản trị nhân lực, Kinh tế, Kinh doanh, Thương mại, …","Có từ trên 03 năm kinh nghiệm làm tuyển dụng, ưu tiên kinh nghiệm tại các đơn vị Headhunt hoặc các Công ty trong cùng lĩnh vực.","Công ty ưu tiên các ứng viên trẻ tuổi, có sự máu lửa, đam mê với nghề tuyển dụng để trao cơ hội phát triển.","Tính cách thiện chiến, nhiều năng lượng, có tinh thần trách nhiệm, có khả năng chịu áp lực cao và thực hiện KPI công việc tốt.","Kỹ năng giao tiếp, thuyết phục và đàm phán tốt.","Kỹ năng thiết lập mục tiêu, tự chủ trong việc lên kế hoạch và cam kết thực hiện.","Tư duy hướng tới Khách hàng, Cam kết vượt trội & Đổi mới sáng tạo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: 15 Tr - 18 Tr VND,,,,,,,,,15 Tr - 18 Tr VND,Chuyên viên Tuyển dụng Khối Công Nghệ R&D Kỹ thuật IT - Talent Acquisition Specialist,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,"Chuyên viên Tuyển dụng Khối Công Nghệ (R&D, Kỹ thuật, IT) - Talent Acquisition Specialist",03/12/2025
69480b49cb490f02d21a396f,https://careerviet.vn/vi/tim-viec-lam/it-project-coordinator.35C59E2B.html,Laptop,Chế độ bảo hiểm,Du Lịch,Xe đưa đón,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Nghỉ phép năm,CLB thể thao,,,,Wanek Furniture,2025-12-21T21:59:21.021Z,01/01/2026,Nhân viên chính thức,1 - 3 Năm,"Quản lý điều hành , CNTT - Phần mềm , Sản xuất / Vận hành sản xuất","Assist in the planning and coordination of IT project activities, timelines, and deliverables.","Monitor project schedules, budgets, and resources.","Organize project meetings, document minutes, and track action items.","Maintain project documentation including plans, reports, and change requests.","Coordinate communication between internal teams, vendors, and external stakeholders.","Support risk management, issue resolution, and escalation processes.",Help ensure project alignment with business objectives and IT strategy.,"Use project management tools (e.g., Microsoft Project, Smartsheet, JIRA, or similar) to track progress and updates.",Generate status reports and dashboards for leadership review.,"Assist with vendor coordination, contract tracking, and compliance monitoring.",Support post-project reviews and process improvement initiatives.,,,,,,,,,,,,,,,,,,,,,,"Bachelor’s degree in Information Technology, Business Administration, or related majors.","Minimum 1-2 yearsof experience inProject Coordination & Management, preferrably inIT.","Experience with project management methodologies (Agile, Scrum, or Waterfall).",Strong organizational and time-management abilities.,Excellent written and verbal communication skills.,"Familiarity with IT systems, software development lifecycle (SDLC), and infrastructure terminology.",Proficient in Microsoft Office Suite and project management tools.,Ability to work independently and as part of a collaborative team.,"PMP, CAPM, or Agile certification is a plus.",Good English communication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Bình Dương,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,it project coordinator,project assistant,project executive,giám sát dự án,project engineer,trợ lý dự án,điều phối viên dự án,nhân viên điều phối dự án,chuyên viên điều phối dự án,assistant project manager,,,,,,,,,,,,,,,,,,careerviet,IT Project Coordinator,03/12/2025
69480b49cb490f02d21a3970,https://careerviet.vn/vi/tim-viec-lam/senior-backend-developer-java.35C59E86.html,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Công tác phí,Phụ cấp thâm niên,Nghỉ phép năm,CLB thể thao,,,,,,,,LOTTE FINANCE VIETNAM,2025-12-21T21:59:21.645Z,01/01/2026,Nhân viên chính thức,Trên 3 Năm,"CNTT - Phần cứng / Mạng , CNTT - Phần mềm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,,Cạnh tranh,Senior BackEnd Developer Java,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Senior BackEnd Developer (Java),03/12/2025
69480b4acb490f02d21a3971,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-marketing-thi-truong-quoc-te.35C6082C.html,Chế độ bảo hiểm,Du Lịch,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,,,,,,,,,,Công ty TNHH Viettel - CHT,2025-12-21T21:59:22.205Z,26/11/2025,Nhân viên chính thức,Trên 3 Năm,"CNTT - Phần mềm , Quảng cáo / Đối ngoại / Truyền Thông , Tổ chức sự kiện",Xây dựng và triển khai các chiến dịch digital marketing đa kênh cho thị trường quốc tế nhằm tăng nhận diện thương hiệu và thu hút khách hàng tiềm năng.,"Quản trị website quốc tế, đảm bảo nội dung cập nhật và chuẩn hóa; thực hiện tối ưu SEO onpage – offpage để nâng cao thứ hạng và lưu lượng truy cập tự nhiên.","Sản xuất và quản lý nội dung đa ngôn ngữ (tiếng Anh và phối hợp dịch thuật các ngôn ngữ khác) cho website, social media, email marketing và các kênh truyền thông quốc tế.","Xây dựng và triển khai kế hoạch PR, truyền thông nhằm nâng cao hình ảnh Viettel IDC trên thị trường quốc tế.","Duy trì và phát triển quan hệ với báo chí, hiệp hội quốc tế, đối tác chiến lược, phục vụ mục tiêu quảng bá hình ảnh và thương hiệu công ty.","Phát triển cộng đồng online quốc tế, chủ động tương tác với khách hàng và đối tác trên các nền tảng số.","Tham gia phối hợp tổ chức các sự kiện quốc tế (hội thảo, triển lãm, lễ ra mắt…) để quảng bá thương hiệu, sản phẩm/dịch vụ.",,,,,,,,,,,,,,,,,,,,,,,,,,"Tốt nghiệp Đại học chuyên ngành Marketing, Truyền thông, Báo chí, Kinh tế quốc tế hoặc các ngành liên quan.",Thành thạo tiếng Anh (IELTS 6+/ TOEIC 800+ hoặc tương đương). (Biết thêm tiếng Khmer là lợi thế - không bắt buộc),"Có chứng chỉ quốc tế về Digital Marketing, SEO, Content Strategy (Google, Meta, HubSpot, Coursera …) là một lợi thế.","Kinh nghiệm 2–3 năm trong lĩnh vực Digital Marketing/Brand Communication, ưu tiên đã làm cho thị trường quốc tế.",Hưởng mức thu nhập hấp dẫn thuộc top các công ty hàng đầu trong lĩnh vực CNTT tại Việt Nam.,Cơ hội làm việc tại công ty công nghệ với sứ mệnh:,"Các chế độ phúc lợi xã hội theo quy định pháp luật như: BHYT, BHXH, BHTN...","Các chế độ phúc lợi hấp dẫn và bền vững: Du lịch, nghỉ mát, bảo hiểm sức khỏe, bảo hiểm nhân thọ cho nhân sự xuất sắc, thưởng theo kết quả sản xuất kinh doanh...","Đào tạo nâng cao nghiệp vụ, kỹ năng, chứng chỉ quốc tế để phát triển hơn chuyên môn và thăng tiến nghề nghiệp.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,Hồ Chí Minh,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,Nhân Viên Marketing thị trường quốc tế,digital marketing,digital,content,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Nhân Viên Marketing (thị trường quốc tế),03/12/2025
69480b4acb490f02d21a3972,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-developer.35C616FF.html,Chế độ bảo hiểm,Du Lịch,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,,,,,,,,,,LacViet Computing Corporation,2025-12-21T21:59:22.779Z,20/12/2025,Thực tập,,CNTT - Phần mềm,"Làm việc cùng các thành viên trong Nhóm Phát triển Phần mềm, có trách nhiệm phát triển các sản phẩm phần mềm trên nền ứng dụng web dựa trên yêu cầu của sản phẩm và kiến trúc của giải pháp, sử dụng công nghệ ASP.NET/.Net C#, .Net/C++.",Thiết kế & viết code ứng dụng Web Application.,Nghiên cứu và ứng dụng các công nghệ mới.,Review và cải tiến code đã được giao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinh viên năm tư đại học chuyên ngành CNTT (thực tập fulltime).,Có kiến thức chung về một trong các ngôn ngữ lập trình như C/C#/.Net MVC/ASP.Net/HTML5/CSS3/Ajax/JQuery.,"Hiểu biết về Java Script, CSS, JQuery",Ưu tiên có kinh nghiệm về lập trình ứng dụng quản lý trên Web.,Có kinh nghiệm và lập trình hướng đến đối tượng,Phân tích thiết kế.,Có phương pháp luận phát triển mã hóa.,Ưu tiên có kỹ năng về khái quát hóa hệ thống.,"Quan tâm đến chi tiết, sự chính xác.","Tích cực, chủ động, nhiệt tình trong công việc.",Có tinh thần trách nhiệm cao.,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinh viên/ Thực tập sinh,Hồ Chí Minh,,,Giới tính: Nam,Phụ cấp khác:Trợ cấp xăng xe: 500.000 / 1 thángTrợ cấp ăn uống: 500.000/ 1 tháng,Độ tuổi: 21 - 23,Thời gian làm việc: Thứ 2 - Thứ 6 8AM - 6PM,Lương: Cạnh tranh,,,,,,,Cạnh tranh,thực tập sinh developer,nhân viên thực tập,internship,nhân viên thực tập nước ngoài,sinh viên thực tập,,,,,,,,,,,,,,,,,,,,,,,careerviet,Thực tập sinh Developer,02/12/2025
69480b4bcb490f02d21a3973,https://careerviet.vn/vi/tim-viec-lam/truong-phong-cong-nghe-thong-tin-chu-dau-tu-bds-di-lam-ngay.35C615BC.html,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,,Công Ty CP Đầu Tư IMG,2025-12-21T21:59:23.277Z,31/01/2026,Nhân viên chính thức,5 - 10 Năm,"Bất động sản , CNTT - Phần mềm , CNTT - Phần cứng / Mạng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quản lý,Hồ Chí Minh,,,Bằng cấp: Đại học,"Phụ cấp khác: Phụ cấp cơm: 45.000/ ngày, phụ cấp công tác phí",Thời gian thử việc: 2 tháng,Cơ hội huấn luyện: Đào tạo nâng cao nghiệp vụ,Độ tuổi: 35 - 45,"Thời gian làm việc: Buổi sáng: 8:15 đến 11:45. buổi chiều: 13:00-17:15, thứ 2 đến thứ 6",Đồng nghiệp: 300 người,"Phúc lợi: Bảo hiểm sức khỏe, Phụ cấp cơm trưa 45.000/ngày,",Ngày nghỉ: Nghỉ thứ 7 và chủ nhật,Lương: 35 Tr - 40 Tr VND,,35 Tr - 40 Tr VND,,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Trưởng phòng Công nghệ thông tin (Chủ đầu tư BĐS) Đi làm ngay,02/12/2025
69480b4bcb490f02d21a3974,https://careerviet.vn/vi/tim-viec-lam/pho-giam-doc-ha-tang-tai-phu-nhuan.35C59D2A.html,Chế độ bảo hiểm,Du Lịch,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,,,,,,,,,,Công Ty Cổ Phần Vacxin Việt Nam,2025-12-21T21:59:23.947Z,31/12/2025,Nhân viên chính thức,2 - 5 Năm,CNTT - Phần mềm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hồ Chí Minh,,,Bằng cấp: Cao đẳng,Độ tuổi: 35 - 40,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,phó giám đốc hạ tầng tại phú nhuận,director,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Phó Giám đốc Hạ tầng tại Phú Nhuận,02/12/2025
69480b4ccb490f02d21a3975,https://careerviet.vn/vi/tim-viec-lam/ky-su-vision-3d-camera.35C59DBD.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Xe đưa đón,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Phụ cấp thâm niên,Nghỉ phép năm,CLB thể thao,,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,2025-12-21T21:59:24.571Z,31/12/2025,Nhân viên chính thức,2 - 4 Năm,"Cơ khí / Ô tô / Tự động hóa , CNTT - Phần mềm , Điện / Điện tử / Điện lạnh / Điện công nghiệp","Thiết kế, phát triển và triển khai hệ thống thị giác 3D (eye-in-hand/eye-to-hand) cho robot nhằm nhận biết/định vị đường đi cho robot","Xây dựng pipeline xử lý điểm mây/biên dạng laser: lọc nhiễu, phân đoạn, fitting biên/dầm, trích xuất seam line, ước lượng pháp tuyến/pose, nội suy quỹ đạo.","Thiết lập/calib camera 3D & robot (intrinsic/extrinsic, hand–eye: Tsai–Lenz/Park–Martin), quản lý độ chính xác hệ tọa độ và biến đổi hình học.","Viết tài liệu kỹ thuật, checklist vận hành/bảo trì; chuyển giao cho sản xuất.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tốt nghiệpCơ điện tử, Tự động hóa, Cơ khí – Điện tử, Robot, CNTThoặc ngành liên quan.",Từ 2–5 năm (Senior: 5+ năm) kinh nghiệm thực chiến về thị giác máy 3D hoặc robot vision/3D perception.,Thành thạo Python hoặc C++; vững OpenCV và một trong các thư viện 3D: PCL/Open3D/HALCON/Cognex VisionPro.,"Kinh nghiệm xử lý point cloud/laser profile: lọc, RANSAC/region growing, plane/line fitting, ICP/registration, curve smoothing.","Kinh nghiệm hand–eye calibration, quản lý ma trận biến đổi (SE(3), homogeneous transform), hệ tọa độ robot/TCP/Wobj.","Đọc hiểu tài liệu tiếng Anh, giao tiếp kỹ thuật cơ bản.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: 22 - 40,Lương: 25 Tr - 30 Tr VND,,,,,,,,,25 Tr - 30 Tr VND,kỹ sư tự động hóa,kỹ sư vision,3d camera,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Kỹ Sư Vision  (3D Camera),02/12/2025
69480b4dcb490f02d21a3976,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineer.35C59C35.html,Chế độ bảo hiểm,Du Lịch,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,,,,,,,,,,HSC - Chứng Khoán Thành Phố Hồ Chí Minh,2025-12-21T21:59:25.050Z,31/12/2025,Nhân viên chính thức,5 - 10 Năm,"Chứng khoán , Tài chính / Đầu tư , CNTT - Phần mềm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trưởng nhóm / Giám sát,Hồ Chí Minh,,,Bằng cấp: Cao đẳng,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,nhân viên phòng kế toán,credit accountant,cán bộ tài chính kế toán,accounting executive,accountant cum office admin,accountant and administrative staff,kế toán kho vận,nhân viên kế toán nhà máy,chuyên viên kế toán chuyên quản,nhân viên kế toán vật tư,,,,,,,,,,,,,,,,,,careerviet,Senior Data Engineer,02/12/2025
69480b4dcb490f02d21a3977,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst.35C59BD6.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Chế độ thưởng,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,,Công ty Cổ phần thực phẩm và đồ uống Barett,2025-12-21T21:59:25.560Z,31/12/2025,Nhân viên chính thức,2 - 3 Năm,"CNTT - Phần mềm , Thực phẩm & Đồ uống , Sản xuất / Vận hành sản xuất","Thu thập, phân tích và tài liệu hóa các quy trình kinh doanh hiện tại liên quan đến sản xuất, bán hàng...","Phân tích và đưa ra mô hình, giải pháp dựa trên yêu cầu đã thu thập được.","Phối hợp với các bộ phận phát triển, IT, sản xuất,… để đảm bảo giải pháp đáp ứng yêu cầu nghiệp vụ.",Tạo tài liệu yêu cầu nghiệp vụ (BRD) và đặc tả chức năng (FRD) để làm cơ sở phát triển giải pháp số hóa.,"Viết các tài liệu đặc tả yêu cầu nghiệp vụ phần mềm, tài liệu đặc tả trường hợp sử dụng (usecase); thiết kế giao diện mẫu (prototype)","Truyền đạt nội dung, hỗ trợ các thành viên dự án, quản lý dự án để làm rõ - yêu cầu của các bộ phận.",Tài liệu hóa hướng dẫn hệ thống.,Hỗ trợ quá trình kiểm thử (UAT) và đào tạo người dùng cuối về quy trình mới.,"Tổ chức hướng dẫn, hỗ trợ cho người dùng sử dụng sản phẩm và xử lý sự cố khi vấn đề xảy ra.","Thực hiện các báo cáo về tình hình tiến độ xây dựng, hoạt động vận hành hệ thống.",Thực hiện những nhiệm vụ khác được giao bởi cấp Quản lý trực tiếp và Ban Giám đốc.,,,,,,,,,,,,,,,,,,,,,,"Trình độ học vấn tối thiểu: Cao đẳng/Đại học chuyên ngành CNTT,…","Kinh nghiệm: Tối thiểu 02 năm kinh nghiệm ở vị trí tương đương, ưu tiên có kinh nghiệm trong lĩnh vực: Sản xuất, phân tích kinh doanh,…","Có kiến thức nền về CSDL/SQL, khả năng đọc, hiểu code",Yêu cầu ngoại ngữ tin học (loại & cấp độ): Có khả năng đọc/hiểu tài liệu,"Kỹ năng: Xây dựng quy trình, làm tài liệu đặc tả, trình bày rõ ràng,","Thái độ, phẩm chất:","Có ý thức tự giác, cầu tiến trong công việc",Chịu áp lực công việc,"Trung thực, thật thà, có trách nhiệm cao trong công việc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: 25 - 35,Lương: 30 Tr - 35 Tr VND,,,,,,,,,30 Tr - 35 Tr VND,chuyên viên phân tích nghiệp vụ business analyst,financial analyst,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Chuyên viên phân tích nghiệp vụ (Business Analyst),02/12/2025
69480b4ecb490f02d21a3978,https://careerviet.vn/vi/tim-viec-lam/business-intelligence-analyst-retail-banking-ha-noi-ta139.35C59C10.html,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,2025-12-21T21:59:26.184Z,31/12/2025,Nhân viên chính thức,2 - 3 Năm,"Bán hàng / Kinh doanh , CNTT - Phần mềm , Ngân hàng","Cung cấp các báo cáo định kỳ hàng ngày, hàng tuần và hàng tháng và các báo cáo đột xuất về kết quả hoạt động, kết quả kinh doanh của các đơn vị kinh doanh, các dòng sản phẩm, các phân khúc khách hàng, các đơn vị vận hành","Cung cấp các phân tích đánh giá hiệu quả hoạt động kinh doanh, hiệu quả sản phẩm, chương trình sản phẩm, chương trình thúc đẩy bán hàng, chương trình marketing; các phân tích về danh mục khách hàng, hành vi khách hàng; các phân tích về hiệu quả vận hành và các phân tích về chất lượng danh mục.","Tham gia thực hiện các sáng kiến của phòng, trung tâm nhằm nâng cao hiệu quả hoạt động và nâng cao chất lượng dịch vụ",Phối hợp với các đơn vị thuộc Khối KHCN thực hiện các công tác cần thiết để hỗ trợ Khối KHCN hoàn thành chỉ tiêu kinh doanh cũng như giải quyết các vấn đề phát sinh (nếu có),Tự động hóa các báo cáo định kỳ để nâng cao năng suất lao động,Thực hiện các công việc khác do cấp trên giao phó.,,,,,,,,,,,,,,,,,,,,,,,,,,,Tốt nghiệp Đại học về kinh tế/ ngân hàng/ kế toán/ tài chính/ công nghệ thông tin hoặc các chuyên ngành khác liên quan,"Tối thiểu 2-3 năm kinh nghiệm liên quan đến báo cáo phân tích, ưu tiên trong lĩnh vực ngân hàng, tài chínhthức về ngân hàng bán lẻ, sản phẩm, dịch vụ, mô hình kinh doanh","Có kiến thức về hệ thống dữ liệu, hệ thống báo cáo phân tích kinh doanh","Kỹ năng sử dụng thành thạo các công cụ quản lý dữ liệu (SQL, Oracle…)","Kỹ năng báo cáo, phân tích sử dụng đa công cụ (Excel, BI tools, R hoặc Python)","Kỹ năng giao tiếp và tương tác tốt, sử dụng được tiếng Anh",Có khả năng làm việc độc lập cũng như làm việc nhóm.,Kỹ năng giải quyết vấn đề một cách sáng tạo.,"Có khả năng phân tích, khả năng quản lý thời gian và có tư duy logic.","Thu nhập hấp dẫn, lương thưởng cạnh tranh theo năng lực (16 - 18 tháng lương)","Thưởng các Ngày lễ, Tết (theo chính sách ngân hàng từng thời kỳ)",Được vay ưu đãi theo chính sách ngân hàng từng thời kỳ,Chế độ ngày phép hấp dẫn theo cấp bậc công việc,Bảo hiểm bắt buộc theo luật lao động + Bảo hiểm VPBank care cho CBNV tùy theo cấp bậc và thời gian công tác,Được tham gia các khóa đào tạo tùy thuộc vào Khung đào tạo cho từng vị trí,Thời gian làm việc: từ thứ 2 – thứ 6 & 02 sáng thứ 7/ tháng,"Môi trường làm việc năng động, thân thiện, có nhiều cơ hội học đào tạo, học hỏi và phát triển; được tham gia nhiều hoạt động văn hóa thú vị (cuộc thi về thể thao, tài năng, hoạt động teambuiding...)",,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,,Cạnh tranh,CVC Phân tích kinh doanh - KHCN - Hà Nội - TA,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Business Intelligence Analyst - Retail Banking - Hà Nội - TA139,02/12/2025
